primaryTitle,startYear,numVotes,averageRating
The Prince of Tides,1991,21627,6.8
Regarding Henry,1991,36457,6.7
Soapdish,1991,19000,6.6
High Heels,1991,19035,7.0
Basic Instinct,1992,245891,7.1
Belle Epoque,1992,12274,7.1
Dracula,1992,269899,7.4
Like Water for Chocolate,1992,20603,7.1
The Crying Game,1992,63727,7.2
The Cutting Edge,1992,25506,6.9
Wuthering Heights,1992,16593,6.6
Far and Away,1992,73164,6.6
Damage,1992,22854,6.7
Howards End,1992,38938,7.3
Husbands and Wives,1992,33124,7.5
Indochine,1992,11818,7.0
Jo Jeeta Wohi Sikandar,1992,27747,8.1
Bitter Moon,1992,46656,7.2
We Are Not Angels,1992,10275,8.3
Peter's Friends,1992,13179,7.0
Roja,1992,14855,8.1
Thevar Magan,1992,9059,8.7
A Heart in Winter,1992,11631,7.5
The Age of Innocence,1993,75423,7.2
Farewell My Concubine,1993,37515,8.1
Benny & Joon,1993,65675,7.1
Dave,1993,60592,6.9
Grumpy Old Men,1993,57823,7.0
The House of the Spirits,1993,26686,6.9
The Wedding Banquet,1993,19082,7.6
"Faraway, So Close!",1993,9853,7.2
M. Butterfly,1993,11837,6.7
Much Ado About Nothing,1993,56019,7.3
The Scent of Green Papaya,1993,11139,7.3
The Piano,1993,102163,7.5
The Remains of the Day,1993,93810,7.8
Shadowlands,1993,21683,7.3
Sleepless in Seattle,1993,208979,6.8
True Romance,1993,262651,7.9
Untamed Heart,1993,17125,6.8
Andaz Apna Apna,1994,58165,8.0
"Corrina, Corrina",1994,15424,6.6
Darr,1993,27256,7.6
Forrest Gump,1994,2523019,8.8
Four Weddings and a Funeral,1994,183675,7.1
The Last Seduction,1994,29017,7.0
Legends of the Fall,1994,201330,7.5
Little Women,1994,69658,7.3
Natural Born Killers,1994,269445,7.2
Before the Rain,1994,16778,7.8
Priest,1994,11820,7.1
Reality Bites,1994,57920,6.6
Three Colors: Red,1994,116547,8.0
Three Colors: White,1994,85161,7.6
When a Man Loves a Woman,1994,25141,6.6
Eat Drink Man Woman,1994,25400,7.8
The American President,1995,65779,6.9
Before Sunrise,1995,382238,8.1
Bombay,1995,15268,8.1
The Bridges of Madison County,1995,97597,7.6
The Brothers McMullen,1995,9205,6.6
Circle of Friends,1995,9811,6.6
Clueless,1995,281063,6.9
Dilwale Dulhania Le Jayenge,1995,86472,8.0
Don Juan DeMarco,1994,55499,6.7
The Englishman Who Went Up a Hill But Came Down a Mountain,1995,19782,6.6
French Kiss,1995,56983,6.6
Grumpier Old Men,1995,31877,6.7
Home for the Holidays,1995,16287,6.6
Kicking and Screaming,1995,16120,6.6
Leaving Las Vegas,1995,146495,7.5
Love Letter,1995,13580,7.9
All Things Fair,1995,8849,6.8
Mallrats,1995,134980,7.0
Mighty Aphrodite,1995,45191,7.0
Now and Then,1995,35156,6.8
Othello,1995,10666,6.8
Sense and Sensibility,1995,137431,7.7
A Walk in the Clouds,1995,39352,6.7
While You Were Sleeping,1995,128000,6.8
The Apartment,1996,17185,7.3
Beautiful Girls,1996,36474,7.1
Beautiful Thing,1996,27550,7.6
Big Night,1996,25202,7.3
A Summer's Tale,1996,12215,7.6
Emma,1996,44284,6.6
The English Patient,1996,214762,7.4
Everyone Says I Love You,1996,41448,6.7
Jane Eyre,1996,10825,6.8
Jerry Maguire,1996,314693,7.3
Jude,1996,11770,6.9
The Mirror Has Two Faces,1996,25811,6.7
Romeo + Juliet,1996,262679,6.7
Comrades: Almost a Love Story,1996,9187,8.1
In the Mood for Love,2000,190588,8.0
Bent,1997,9400,7.1
The Boxer,1997,23893,7.0
Buffalo '66,1998,67272,7.4
Bulworth,1998,28343,6.8
Life Is Beautiful,1997,819597,8.6
Chasing Amy,1997,148928,7.2
"Black Cat, White Cat",1998,59090,8.0
Happy Together,1997,38729,7.6
Dangerous Beauty,1998,20856,7.1
Onegin,1999,8980,6.7
Fever Pitch,1997,12645,6.7
Good Will Hunting,1997,1234628,8.4
Great Expectations,1998,60724,6.8
Fireworks,1997,35870,7.7
The Horse Whisperer,1998,46880,6.7
Lolita,1997,75381,6.8
Meet Joe Black,1998,302068,7.2
Les Misérables,1998,44690,7.4
As Good as It Gets,1997,339428,7.7
Pardes,1997,17268,6.9
Titanic,1997,1406772,8.0
Wilde,1997,17803,6.9
The Wings of the Dove,1997,12375,7.1
A Walk on the Moon,1999,9882,6.6
Ever After: A Cinderella Story,1998,86776,7.1
City of Angels,1998,135628,6.7
Frida,2002,101842,7.3
The Legend of 1900,1998,74070,8.0
Snow Falling on Cedars,1999,15009,6.7
The Wedding Singer,1998,174619,6.9
What Dreams May Come,1998,121408,7.0
Return to Me,2000,25268,7.0
An Ideal Husband,1999,17790,6.8
Blast from the Past,1999,78152,6.7
The Cider House Rules,1999,110020,7.4
Return to Paradise,1998,16147,6.9
Notting Hill,1999,388643,7.2
Election,1999,112005,7.2
For Love of the Game,1999,40546,6.6
Rushmore,1998,209317,7.6
You've Got Mail,1998,247611,6.7
There's Something About Mary,1998,350327,7.1
Lovers of the Arctic Circle,1998,20931,7.6
Ride with the Devil,1999,15323,6.7
Cruel Intentions,1999,221925,6.8
High Art,1998,11768,6.6
Varsity Blues,1999,53799,6.6
Girl on the Bridge,1999,14948,7.4
Sunshine,1999,15285,7.4
Playing by Heart,1998,21076,6.9
10 Things I Hate About You,1999,457964,7.4
Cholera Street,1997,12849,7.6
Earth,1998,8443,7.6
Show Me Love,1998,58217,7.5
My Name Is Joe,1998,9384,7.4
The Thomas Crown Affair,1999,110338,6.9
The Winslow Boy,1999,8545,7.3
Gloomy Sunday,1999,8983,7.7
Last Night,1998,10578,7.1
The Virgin Suicides,1999,187899,7.2
Cold Mountain,2003,164953,7.2
The Wood,1999,11248,7.0
Cast Away,2000,694038,7.8
Summer of Sam,1999,44397,6.7
Trick,1999,10009,7.2
Get Real,1998,14012,7.5
The Beach,2000,270507,6.6
Dil Se..,1998,33651,7.5
Mifune,1999,8346,7.1
Anna and the King,1999,40520,6.7
Time to Love,1965,8880,7.8
The Best Man,1999,12867,6.8
The End of the Affair,1999,25681,7.0
In July,2000,23591,7.6
Mansfield Park,1999,28029,7.0
Moonlight Mile,2002,15256,6.6
But I'm a Cheerleader,1999,52928,6.9
Bicentennial Man,1999,135200,6.9
All About My Mother,1999,110399,7.8
Barking at the Stars,1998,9113,8.6
King of Comedy,1999,8855,7.2
Samsara,2001,8517,7.7
Where the Heart Is,2000,38509,6.7
Love & Basketball,2000,26898,7.2
The House of Mirth,2000,8715,7.0
Moulin Rouge!,2001,316141,7.5
Together,2000,24322,7.4
The Princess and the Warrior,2000,15265,7.4
Happy Accidents,2000,10632,7.1
Center Stage,2000,22856,6.7
Amélie,2001,844836,8.2
Meet the Parents,2000,381021,7.0
2046,2004,64836,7.4
Malena,2000,125906,7.4
Mohabbatein,2000,37710,7.1
The Taste of Others,2000,11254,7.2
Intacto,2001,14247,6.8
The Broken Hearts Club: A Romantic Comedy,2000,8630,6.9
Sweet November,2001,99441,6.7
Baran,2001,9576,7.7
Kaho Naa... Pyaar Hai,2000,18783,6.9
Suzhou River,2000,8676,7.4
The Road Home,1999,14556,7.7
Bread and Tulips,2000,12562,7.3
101 Reykjavík,2000,10248,6.7
Devdas,2002,52631,7.6
Serendipity,2001,132546,6.8
Chocolat,2000,211204,7.2
Alai Payuthey,2000,9039,8.3
Bridget Jones's Diary,2001,288466,6.8
Italian for Beginners,2000,14499,7.0
