primaryTitle,startYear,numVotes,averageRating
Ohh My Dog,2026,14529,8.6
Remember,2015,30010,7.5
The Equalizer 2,2018,232183,6.7
Men & Chicken,2015,16136,6.7
The Tale,2018,21704,7.2
The Book of Vision,2020,18165,7.1
Department Q: A Conspiracy of Faith,2016,24974,7.0
The Gift,2015,186978,7.0
Julieta,2016,35597,7.1
The Club,2015,12710,7.2
Drishyam,2015,110361,8.2
RangiTaranga,2015,16046,8.1
Te3n,2016,15182,7.2
The Invisible Guest,2016,215967,8.0
Talvar,2015,43834,8.1
Everybody Knows,2018,40521,6.9
Nosferatu,2024,273435,7.1
Get Out,2017,832144,7.8
Mother!,2017,270005,6.6
The Dry,2020,41377,6.8
The Other Me,2016,14334,7.9
Tickled,2016,23114,7.4
Happy Death Day,2017,188198,6.6
Twin Peaks: The Missing Pieces,2014,15849,7.5
Mirror Game,2016,31113,8.8
Wind River,2017,318687,7.7
The Nile Hilton Incident,2017,10501,6.8
The Good Liar,2019,54699,6.7
On Body and Soul,2017,31713,7.5
Tully,2018,66846,6.9
Beast,2017,18755,6.8
The Killing of a Sacred Deer,2017,217724,7.0
In the Fade,2017,38001,7.1
Memoir of a Murderer,2017,15559,7.2
Marrowbone,2017,51202,6.7
First Reformed,2017,68220,7.1
I See You,2019,77171,6.8
A Ghost Story,2017,87319,6.8
I Am Mother,2019,106895,6.7
Dhuruvangal Pathinaaru,2016,19169,8.2
Bad Times at the El Royale,2018,180162,7.1
Ittefaq,2017,17323,7.2
Happy as Lazzaro,2018,23445,7.5
The Vast of Night,2019,50857,6.7
Us,2019,398141,6.8
The Girl in the Fog,2017,14822,6.8
Mirage,2018,72432,7.4
Journal 64,2018,22501,7.4
A Simple Favor,2018,191401,6.7
Forgotten,2017,63435,7.4
Ratsasan,2018,60675,8.3
The Place,2017,13766,7.0
The Candidate,2018,10386,7.1
The Black Phone,2021,269751,6.9
Burning,2018,86933,7.4
Saint Maud,2019,56601,6.6
Luce,2019,16293,6.6
Searching,2018,194183,7.6
Woman of the Hour,2023,76149,6.6
Hereditary,2018,465967,7.3
Ready or Not,2019,261520,6.9
Thadam,2019,10022,8.1
Andhadhun,2018,117647,8.2
The Tashkent Files,2019,39443,8.0
Badla,2019,35130,7.8
Section 375,2019,21607,8.1
Long Day's Journey Into Night,2018,10978,7.1
The Platform,2019,328294,7.0
The Courier,2020,82381,7.2
The Witch: Part 1 - The Subversion,2018,23084,7.2
Run,2020,114670,6.7
Midsommar,2019,494079,7.1
Freaks,2018,45089,6.7
Passing,2021,17816,6.6
The Rescue,2021,23831,8.3
The Wonder,2022,50118,6.6
Where the Crawdads Sing,2022,160326,7.2
Palm Springs,2020,217537,7.4
Black Mirror: Bandersnatch,2018,143707,7.1
Promising Young Woman,2020,257935,7.5
Last Night in Soho,2021,201483,7.0
Cinayet Süsü,2019,21586,6.7
Fear Street: Part Two - 1978,2021,91953,6.7
Fear Street: Part Three - 1666,2021,76816,6.6
Bloody Hell,2020,12642,6.6
Athiran,2019,10531,6.7
They Cloned Tyrone,2023,48727,6.7
